0.00215	-90.30900
0.00218	-90.30900
0.00220	[-inf]
0.00222	-90.30900
0.00224	[-inf]
0.00227	[-inf]
0.00229	-90.30900
0.00231	[-inf]
0.00234	[-inf]
0.00236	[-inf]
0.00238	[-inf]
0.00240	-90.30900
0.00243	[-inf]
0.00245	[-inf]
0.00247	[-inf]
0.00249	[-inf]
0.00252	-90.30900
0.00254	[-inf]
0.00256	[-inf]
0.00259	[-inf]
0.00261	-90.30900
0.00263	[-inf]
0.00265	[-inf]
0.00268	-90.30900
0.00270	-90.30900
0.00272	[-inf]
0.00274	[-inf]
0.00277	[-inf]
0.00279	[-inf]
0.00281	[-inf]
0.00283	[-inf]
0.00286	-90.30900
0.00288	[-inf]
0.00290	-90.30900
0.00293	[-inf]
0.00295	[-inf]
0.00297	[-inf]
0.00299	-90.30900
0.00302	-90.30900
0.00304	[-inf]
0.00306	[-inf]
0.00308	[-inf]
0.00311	-90.30900
0.00313	[-inf]
0.00315	[-inf]
0.00317	[-inf]
0.00320	-90.30900
0.00322	[-inf]
0.00324	-90.30900
0.00327	[-inf]
0.00329	-90.30900
0.00331	[-inf]
0.00333	[-inf]
0.00336	-90.30900
0.00338	-90.30900
0.00340	[-inf]
0.00342	[-inf]
0.00345	[-inf]
0.00347	[-inf]
0.00349	-90.30900
0.00351	-90.30900
0.00354	-90.30900
0.00356	[-inf]
0.00358	[-inf]
0.00361	[-inf]
0.00363	[-inf]
0.00365	[-inf]
0.00367	[-inf]
0.00370	[-inf]
0.00372	[-inf]
0.00374	[-inf]
0.00376	-90.30900
0.00379	[-inf]
0.00381	-90.30900
0.00383	[-inf]
0.00385	-90.30900
0.00388	[-inf]
0.00390	-90.30900
0.00392	[-inf]
0.00395	[-inf]
0.00397	[-inf]
0.00399	-90.30900
0.00401	[-inf]
0.00404	[-inf]
0.00406	[-inf]
0.00408	[-inf]
0.00410	[-inf]
0.00413	[-inf]
0.00415	-90.30900
0.00417	-90.30900
0.00420	[-inf]
0.00422	[-inf]
0.00424	[-inf]
0.00426	[-inf]
0.00429	-90.30900
0.00431	[-inf]
0.00433	[-inf]
0.00435	[-inf]
0.00438	-90.30900
0.00440	[-inf]
0.00442	-90.30900
0.00444	[-inf]
0.00447	[-inf]
0.00449	[-inf]
0.00451	[-inf]
0.00454	[-inf]
0.00456	[-inf]
0.00458	[-inf]
0.00460	[-inf]
0.00463	[-inf]
0.00465	[-inf]
0.00467	-90.30900
0.00469	-90.30900
0.00472	-90.30900
0.00474	[-inf]
0.00476	-90.30900
0.00478	[-inf]
0.00481	[-inf]
0.00483	[-inf]
0.00485	[-inf]
0.00488	[-inf]
0.00490	[-inf]
0.00492	[-inf]
0.00494	[-inf]
0.00497	[-inf]
0.00499	[-inf]
0.00501	[-inf]
0.00503	[-inf]
0.00506	[-inf]
0.00508	[-inf]
0.00510	[-inf]
0.00512	-90.30900
0.00515	[-inf]
0.00517	[-inf]
0.00519	[-inf]
0.00522	[-inf]
0.00524	-90.30900
0.00526	-90.30900
0.00528	[-inf]
0.00531	[-inf]
0.00533	[-inf]
0.00535	[-inf]
0.00537	[-inf]
0.00540	[-inf]
0.00542	[-inf]
0.00544	[-inf]
0.00546	[-inf]
0.00549	[-inf]
0.00551	[-inf]
0.00553	[-inf]
0.00556	-90.30900
0.00558	[-inf]
0.00560	[-inf]
0.00562	[-inf]
0.00565	-90.30900
0.00567	[-inf]
0.00569	[-inf]
0.00571	-90.30900
0.00574	-90.30900
0.00576	[-inf]
0.00578	[-inf]
0.00580	[-inf]
0.00583	[-inf]
0.00585	-90.30900
0.00587	[-inf]
0.00590	-90.30900
0.00592	[-inf]
0.00594	-90.30900
0.00596	[-inf]
0.00599	[-inf]
0.00601	[-inf]
0.00603	[-inf]
0.00605	-90.30900
0.00608	[-inf]
0.00610	[-inf]
0.00612	[-inf]
0.00615	[-inf]
0.00617	[-inf]
0.00619	-90.30900
0.00621	-90.30900
0.00624	[-inf]
0.00626	[-inf]
0.00628	[-inf]
0.00630	[-inf]
0.00633	-90.30900
0.00635	[-inf]
0.00637	[-inf]
0.00639	[-inf]
0.00642	[-inf]
0.00644	-90.30900
0.00646	[-inf]
0.00649	[-inf]
0.00651	[-inf]
0.00653	[-inf]
0.00655	[-inf]
0.00658	[-inf]
0.00660	[-inf]
0.00662	[-inf]
0.00664	-90.30900
0.00667	[-inf]
0.00669	-90.30900
0.00671	[-inf]
0.00673	[-inf]
0.00676	-90.30900
0.00678	[-inf]
0.00680	[-inf]
0.00683	[-inf]
0.00685	[-inf]
0.00687	[-inf]
0.00689	[-inf]
0.00692	[-inf]
0.00694	[-inf]
0.00696	[-inf]
0.00698	[-inf]
0.00701	[-inf]
0.00703	-90.30900
0.00705	[-inf]
0.00707	[-inf]
0.00710	[-inf]
0.00712	[-inf]
0.00714	-90.30900
0.00717	-90.30900
0.00719	[-inf]
0.00721	-90.30900
0.00723	[-inf]
0.00726	[-inf]
0.00728	[-inf]
0.00730	-90.30900
0.00732	[-inf]
0.00735	[-inf]
0.00737	[-inf]
0.00739	[-inf]
0.00741	-90.30900
0.00744	-90.30900
0.00746	-90.30900
0.00748	[-inf]
0.00751	[-inf]
0.00753	-90.30900
0.00755	-90.30900
0.00757	[-inf]
0.00760	[-inf]
0.00762	-90.30900
0.00764	[-inf]
0.00766	[-inf]
0.00769	-90.30900
0.00771	[-inf]
0.00773	[-inf]
0.00776	-90.30900
0.00778	-90.30900
0.00780	-90.30900
0.00782	[-inf]
0.00785	[-inf]
0.00787	-90.30900
0.00789	[-inf]
0.00791	[-inf]
0.00794	[-inf]
0.00796	[-inf]
0.00798	[-inf]
0.00800	[-inf]
0.00803	[-inf]
0.00805	-90.30900
0.00807	[-inf]
0.00810	[-inf]
0.00812	-90.30900
0.00814	-90.30900
0.00816	-90.30900
0.00819	[-inf]
0.00821	[-inf]
0.00823	[-inf]
0.00825	[-inf]
0.00828	[-inf]
0.00830	[-inf]
0.00832	[-inf]
0.00834	[-inf]
0.00837	[-inf]
0.00839	-90.30900
0.00841	[-inf]
0.00844	[-inf]
0.00846	[-inf]
0.00848	[-inf]
0.00850	[-inf]
0.00853	[-inf]
0.00855	-90.30900
0.00857	[-inf]
0.00859	[-inf]
0.00862	-90.30900
0.00864	[-inf]
0.00866	[-inf]
0.00868	-90.30900
0.00871	[-inf]
0.00873	[-inf]
0.00875	-90.30900
0.00878	[-inf]
0.00880	[-inf]
0.00882	[-inf]
0.00884	-90.30900
0.00887	[-inf]
0.00889	[-inf]
0.00891	[-inf]
0.00893	[-inf]
0.00896	[-inf]
0.00898	[-inf]
0.00900	-90.30900
0.00902	-90.30900
0.00905	[-inf]
0.00907	[-inf]
0.00909	[-inf]
0.00912	-90.30900
0.00914	[-inf]
0.00916	-90.30900
0.00918	[-inf]
0.00921	[-inf]
0.00923	[-inf]
0.00925	[-inf]
0.00927	[-inf]
0.00930	-90.30900
0.00932	[-inf]
0.00934	[-inf]
0.00937	[-inf]
0.00939	[-inf]
0.00941	-90.30900
0.00943	[-inf]
0.00946	[-inf]
0.00948	-90.30900
0.00950	[-inf]
0.00952	[-inf]
0.00955	[-inf]
0.00957	-90.30900
0.00959	[-inf]
0.00961	[-inf]
0.00964	[-inf]
0.00966	[-inf]
0.00968	[-inf]
0.00971	-90.30900
0.00973	[-inf]
0.00975	[-inf]
0.00977	[-inf]
0.00980	[-inf]
0.00982	[-inf]
0.00984	[-inf]
0.00986	[-inf]
0.00989	-90.30900
0.00991	[-inf]
0.00993	[-inf]
0.00995	[-inf]
0.00998	[-inf]
0.01000	-90.30900
0.01002	[-inf]
0.01005	[-inf]
0.01007	-90.30900
0.01009	-90.30900
0.01011	[-inf]
0.01014	-90.30900
0.01016	[-inf]
0.01018	[-inf]
0.01020	[-inf]
0.01023	-90.30900
0.01025	-90.30900
0.01027	[-inf]
0.01029	[-inf]
0.01032	[-inf]
0.01034	-90.30900
0.01036	-90.30900
0.01039	[-inf]
0.01041	[-inf]
0.01043	[-inf]
0.01045	[-inf]
0.01048	-90.30900
0.01050	[-inf]
0.01052	-90.30900
0.01054	[-inf]
0.01057	[-inf]
0.01059	-90.30900
0.01061	-90.30900
0.01063	[-inf]
0.01066	[-inf]
0.01068	[-inf]
0.01070	[-inf]
0.01073	[-inf]
0.01075	-90.30900
0.01077	[-inf]
0.01079	[-inf]
0.01082	[-inf]
0.01084	-90.30900
0.01086	[-inf]
0.01088	[-inf]
0.01091	-90.30900
0.01093	[-inf]
0.01095	[-inf]
0.01098	[-inf]
0.01100	[-inf]
0.01102	-90.30900
0.01104	[-inf]
0.01107	-90.30900
0.01109	[-inf]
0.01111	[-inf]
0.01113	[-inf]
0.01116	[-inf]
0.01118	-90.30900
0.01120	[-inf]
0.01122	[-inf]
0.01125	[-inf]
0.01127	[-inf]
0.01129	[-inf]
0.01132	-90.30900
0.01134	[-inf]
0.01136	[-inf]
0.01138	[-inf]
0.01141	-90.30900
0.01143	-90.30900
0.01145	[-inf]
0.01147	[-inf]
0.01150	-90.30900
0.01152	[-inf]
0.01154	[-inf]
0.01156	-90.30900
0.01159	[-inf]
0.01161	[-inf]
0.01163	-90.30900
0.01166	-90.30900
0.01168	[-inf]
0.01170	[-inf]
0.01172	[-inf]
0.01175	[-inf]
0.01177	-90.30900
0.01179	[-inf]
0.01181	[-inf]
0.01184	[-inf]
0.01186	[-inf]
0.01188	[-inf]
0.01190	[-inf]
0.01193	[-inf]
0.01195	[-inf]
0.01197	[-inf]
0.01200	[-inf]
0.01202	[-inf]
0.01204	-90.30900
0.01206	[-inf]
0.01209	[-inf]
0.01211	[-inf]
0.01213	-90.30900
0.01215	[-inf]
0.01218	-90.30900
0.01220	[-inf]
0.01222	[-inf]
0.01224	-90.30900
0.01227	-90.30900
0.01229	[-inf]
0.01231	-90.30900
0.01234	-90.30900
0.01236	[-inf]
0.01238	[-inf]
0.01240	[-inf]
0.01243	[-inf]
0.01245	[-inf]
0.01247	[-inf]
0.01249	[-inf]
0.01252	[-inf]
0.01254	-90.30900
0.01256	[-inf]
0.01259	-90.30900
0.01261	-90.30900
0.01263	[-inf]
0.01265	-90.30900
0.01268	-90.30900
0.01270	[-inf]
0.01272	[-inf]
0.01274	[-inf]
0.01277	[-inf]
0.01279	[-inf]
0.01281	[-inf]
0.01283	[-inf]
0.01286	[-inf]
0.01288	[-inf]
0.01290	[-inf]
0.01293	[-inf]
0.01295	[-inf]
0.01297	[-inf]
0.01299	[-inf]
0.01302	-90.30900
0.01304	[-inf]
0.01306	-90.30900
0.01308	[-inf]
0.01311	[-inf]
0.01313	[-inf]
0.01315	[-inf]
0.01317	[-inf]
0.01320	[-inf]
0.01322	-90.30900
0.01324	[-inf]
0.01327	[-inf]
0.01329	-90.30900
0.01331	[-inf]
0.01333	[-inf]
0.01336	[-inf]
0.01338	[-inf]
0.01340	[-inf]
0.01342	[-inf]
0.01345	[-inf]
0.01347	-90.30900
0.01349	-90.30900
0.01351	[-inf]
0.01354	[-inf]
0.01356	[-inf]
0.01358	[-inf]
0.01361	[-inf]
0.01363	[-inf]
0.01365	[-inf]
0.01367	-90.30900
0.01370	[-inf]
0.01372	[-inf]
0.01374	[-inf]
0.01376	[-inf]
0.01379	[-inf]
0.01381	[-inf]
0.01383	-90.30900
0.01385	-90.30900
0.01388	[-inf]
0.01390	[-inf]
0.01392	[-inf]
0.01395	[-inf]
0.01397	[-inf]
0.01399	-90.30900
0.01401	[-inf]
0.01404	-90.30900
0.01406	-90.30900
0.01408	[-inf]
0.01410	[-inf]
0.01413	-90.30900
0.01415	[-inf]
0.01417	[-inf]
0.01420	[-inf]
0.01422	-90.30900
0.01424	[-inf]
0.01426	[-inf]
0.01429	[-inf]
0.01431	[-inf]
0.01433	[-inf]
0.01435	[-inf]
0.01438	[-inf]
0.01440	-90.30900
0.01442	[-inf]
0.01444	-90.30900
0.01447	[-inf]
0.01449	[-inf]
0.01451	[-inf]
0.01454	-90.30900
0.01456	-90.30900
0.01458	[-inf]
0.01460	[-inf]
0.01463	[-inf]
0.01465	[-inf]
0.01467	-90.30900
0.01469	[-inf]
0.01472	-90.30900
0.01474	[-inf]
0.01476	[-inf]
0.01478	[-inf]
0.01481	[-inf]
0.01483	-90.30900
0.01485	[-inf]
0.01488	-90.30900
0.01490	[-inf]
0.01492	[-inf]
0.01494	[-inf]
0.01497	[-inf]
0.01499	[-inf]
0.01501	-90.30900
0.01503	[-inf]
0.01506	[-inf]
0.01508	[-inf]
0.01510	[-inf]
0.01512	[-inf]
0.01515	[-inf]
0.01517	[-inf]
0.01519	[-inf]
0.01522	[-inf]
0.01524	[-inf]
0.01526	-90.30900
0.01528	[-inf]
0.01531	[-inf]
0.01533	[-inf]
0.01535	[-inf]
0.01537	[-inf]
0.01540	[-inf]
0.01542	[-inf]
0.01544	[-inf]
0.01546	[-inf]
0.01549	[-inf]
0.01551	[-inf]
0.01553	[-inf]
0.01556	[-inf]
0.01558	-90.30900
0.01560	-90.30900
0.01562	[-inf]
0.01565	[-inf]
0.01567	[-inf]
0.01569	[-inf]
0.01571	[-inf]
0.01574	[-inf]
0.01576	-90.30900
0.01578	[-inf]
0.01580	[-inf]
0.01583	-90.30900
0.01585	[-inf]
0.01587	[-inf]
0.01590	[-inf]
0.01592	[-inf]
0.01594	[-inf]
0.01596	[-inf]
0.01599	[-inf]
0.01601	[-inf]
0.01603	[-inf]
0.01605	[-inf]
0.01608	[-inf]
0.01610	[-inf]
0.01612	[-inf]
0.01615	[-inf]
0.01617	[-inf]
0.01619	[-inf]
0.01621	[-inf]
0.01624	-90.30900
0.01626	[-inf]
0.01628	[-inf]
0.01630	-90.30900
0.01633	[-inf]
0.01635	[-inf]
0.01637	-90.30900
0.01639	-90.30900
0.01642	[-inf]
0.01644	[-inf]
0.01646	[-inf]
0.01649	[-inf]
0.01651	[-inf]
0.01653	[-inf]
0.01655	[-inf]
0.01658	[-inf]
0.01660	[-inf]
0.01662	[-inf]
0.01664	-90.30900
0.01667	-90.30900
0.01669	[-inf]
0.01671	[-inf]
0.01673	-90.30900
0.01676	[-inf]
0.01678	[-inf]
0.01680	[-inf]
0.01683	-90.30900
0.01685	[-inf]
0.01687	-90.30900
0.01689	[-inf]
0.01692	[-inf]
0.01694	[-inf]
0.01696	[-inf]
0.01698	[-inf]
0.01701	[-inf]
0.01703	[-inf]
0.01705	-90.30900
0.01707	-90.30900
0.01710	[-inf]
0.01712	-90.30900
0.01714	[-inf]
0.01717	-90.30900
0.01719	-90.30900
0.01721	[-inf]
0.01723	[-inf]
0.01726	[-inf]
0.01728	-90.30900
0.01730	[-inf]
0.01732	[-inf]
0.01735	[-inf]
0.01737	[-inf]
0.01739	[-inf]
0.01741	-90.30900
0.01744	[-inf]
0.01746	-90.30900
0.01748	-90.30900
0.01751	[-inf]
0.01753	[-inf]
0.01755	[-inf]
0.01757	[-inf]
0.01760	[-inf]
0.01762	[-inf]
0.01764	[-inf]
0.01766	-90.30900
0.01769	[-inf]
0.01771	-90.30900
0.01773	[-inf]
0.01776	-90.30900
0.01778	[-inf]
0.01780	[-inf]
0.01782	[-inf]
0.01785	[-inf]
0.01787	-90.30900
0.01789	[-inf]
0.01791	[-inf]
0.01794	[-inf]
0.01796	[-inf]
0.01798	[-inf]
0.01800	-90.30900
0.01803	-90.30900
0.01805	[-inf]
0.01807	[-inf]
0.01810	[-inf]
0.01812	[-inf]
0.01814	-90.30900
0.01816	[-inf]
0.01819	-90.30900
0.01821	[-inf]
0.01823	-90.30900
0.01825	[-inf]
0.01828	[-inf]
0.01830	[-inf]
0.01832	[-inf]
0.01834	-90.30900
0.01837	[-inf]
0.01839	[-inf]
0.01841	[-inf]
0.01844	-90.30900
0.01846	[-inf]
0.01848	[-inf]
0.01850	[-inf]
0.01853	[-inf]
0.01855	[-inf]
0.01857	[-inf]
0.01859	[-inf]
0.01862	[-inf]
0.01864	-90.30900
0.01866	[-inf]
0.01868	[-inf]
0.01871	[-inf]
0.01873	-90.30900
0.01875	[-inf]
0.01878	-90.30900
0.01880	[-inf]
0.01882	-90.30900
0.01884	[-inf]
0.01887	-90.30900
0.01889	[-inf]
0.01891	[-inf]
0.01893	-90.30900
0.01896	[-inf]
0.01898	[-inf]
0.01900	[-inf]
0.01902	[-inf]
0.01905	[-inf]
0.01907	[-inf]
0.01909	-90.30900
0.01912	[-inf]
0.01914	-90.30900
0.01916	[-inf]
0.01918	[-inf]
0.01921	[-inf]
0.01923	[-inf]
0.01925	[-inf]
0.01927	-90.30900
0.01930	[-inf]
0.01932	-90.30900
0.01934	[-inf]
0.01937	[-inf]
0.01939	[-inf]
0.01941	-90.30900
0.01943	[-inf]
0.01946	[-inf]
0.01948	[-inf]
0.01950	[-inf]
0.01952	[-inf]
0.01955	-90.30900
0.01957	[-inf]
0.01959	[-inf]
0.01961	[-inf]
0.01964	[-inf]
0.01966	[-inf]
0.01968	[-inf]
0.01971	[-inf]
0.01973	[-inf]
0.01975	[-inf]
0.01977	-90.30900
0.01980	[-inf]
0.01982	[-inf]
0.01984	[-inf]
0.01986	[-inf]
0.01989	[-inf]
0.01991	[-inf]
0.01993	[-inf]
0.01995	[-inf]
0.01998	[-inf]
0.02000	[-inf]
0.02002	-90.30900
0.02005	[-inf]
0.02007	-90.30900
0.02009	[-inf]
0.02011	[-inf]
0.02014	-90.30900
0.02016	[-inf]
0.02018	[-inf]
0.02020	-90.30900
0.02023	[-inf]
0.02025	[-inf]
0.02027	-90.30900
0.02029	[-inf]
0.02032	[-inf]
0.02034	-90.30900
0.02036	[-inf]
0.02039	[-inf]
0.02041	[-inf]
0.02043	[-inf]
0.02045	[-inf]
0.02048	[-inf]
0.02050	[-inf]
0.02052	[-inf]
0.02054	[-inf]
0.02057	[-inf]
0.02059	[-inf]
0.02061	-90.30900
0.02063	[-inf]
0.02066	[-inf]
0.02068	-90.30900
0.02070	[-inf]
0.02073	[-inf]
0.02075	-90.30900
0.02077	[-inf]
0.02079	-90.30900
0.02082	[-inf]
0.02084	[-inf]
0.02086	-90.30900
0.02088	-90.30900
0.02091	[-inf]
0.02093	[-inf]
0.02095	[-inf]
0.02098	-90.30900
0.02100	[-inf]
0.02102	[-inf]
0.02104	[-inf]
0.02107	[-inf]
0.02109	[-inf]
0.02111	[-inf]
0.02113	-90.30900
0.02116	[-inf]
0.02118	[-inf]
0.02120	-90.30900
0.02122	[-inf]
0.02125	[-inf]
0.02127	[-inf]
0.02129	[-inf]
0.02132	-90.30900
0.02134	[-inf]
0.02136	-90.30900
0.02138	[-inf]
0.02141	[-inf]
0.02143	[-inf]
0.02145	[-inf]
0.02147	[-inf]
0.02150	-90.30900
0.02152	[-inf]
0.02154	[-inf]
0.02156	[-inf]
0.02159	[-inf]
0.02161	[-inf]
0.02163	[-inf]
0.02166	[-inf]
0.02168	-90.30900
0.02170	[-inf]
0.02172	[-inf]
0.02175	[-inf]
0.02177	[-inf]
0.02179	[-inf]
0.02181	-90.30900
0.02184	[-inf]
0.02186	[-inf]
0.02188	[-inf]
0.02190	[-inf]
0.02193	[-inf]
0.02195	-90.30900
0.02197	[-inf]
0.02200	[-inf]
0.02202	[-inf]
0.02204	[-inf]
0.02206	[-inf]
0.02209	[-inf]
0.02211	[-inf]
0.02213	-90.30900
0.02215	[-inf]
0.02218	-90.30900
0.02220	[-inf]
0.02222	-90.30900
0.02224	-90.30900
0.02227	[-inf]
0.02229	[-inf]
0.02231	[-inf]
0.02234	[-inf]
0.02236	-90.30900
0.02238	[-inf]
0.02240	-90.30900
0.02243	[-inf]
0.02245	[-inf]
0.02247	[-inf]
0.02249	[-inf]
0.02252	-90.30900
0.02254	-90.30900
0.02256	[-inf]
0.02259	[-inf]
0.02261	[-inf]
0.02263	-90.30900
0.02265	[-inf]
0.02268	-90.30900
0.02270	[-inf]
0.02272	-90.30900
0.02274	-90.30900
0.02277	[-inf]
0.02279	-90.30900
0.02281	[-inf]
0.02283	[-inf]
0.02286	[-inf]
0.02288	[-inf]
0.02290	[-inf]
0.02293	[-inf]
0.02295	[-inf]
0.02297	[-inf]
0.02299	-90.30900
0.02302	[-inf]
0.02304	[-inf]
0.02306	[-inf]
0.02308	[-inf]
0.02311	-90.30900
0.02313	-90.30900
0.02315	[-inf]
0.02317	[-inf]
0.02320	-90.30900
0.02322	[-inf]
0.02324	[-inf]
0.02327	[-inf]
0.02329	[-inf]
0.02331	[-inf]
0.02333	-90.30900
0.02336	-90.30900
0.02338	[-inf]
0.02340	[-inf]
0.02342	[-inf]
0.02345	-90.30900
0.02347	-90.30900
0.02349	[-inf]
0.02351	[-inf]
0.02354	[-inf]
0.02356	-90.30900
0.02358	[-inf]
0.02361	[-inf]
0.02363	[-inf]
0.02365	[-inf]
0.02367	[-inf]
0.02370	[-inf]
0.02372	-90.30900
0.02374	[-inf]
0.02376	[-inf]
0.02379	-90.30900
0.02381	[-inf]
0.02383	[-inf]
0.02385	-90.30900
0.02388	[-inf]
0.02390	[-inf]
0.02392	[-inf]
0.02395	[-inf]
0.02397	[-inf]
0.02399	-90.30900
0.02401	[-inf]
0.02404	[-inf]
0.02406	-90.30900
0.02408	[-inf]
0.02410	[-inf]
0.02413	[-inf]
0.02415	[-inf]
0.02417	[-inf]
0.02420	[-inf]
0.02422	[-inf]
0.02424	[-inf]
0.02426	-90.30900
0.02429	[-inf]
0.02431	[-inf]
0.02433	[-inf]
0.02435	[-inf]
0.02438	[-inf]
0.02440	[-inf]
0.02442	[-inf]
0.02444	[-inf]
0.02447	-90.30900
0.02449	[-inf]
0.02451	[-inf]
0.02454	[-inf]
0.02456	[-inf]
0.02458	[-inf]
0.02460	[-inf]
0.02463	-90.30900
0.02465	[-inf]
0.02467	[-inf]
0.02469	[-inf]
0.02472	[-inf]
0.02474	-90.30900
0.02476	[-inf]
0.02478	[-inf]
0.02481	-90.30900
0.02483	[-inf]
0.02485	[-inf]
0.02488	[-inf]
0.02490	-90.30900
0.02492	-90.30900
0.02494	[-inf]
0.02497	-90.30900
0.02499	[-inf]
0.02501	[-inf]
0.02503	[-inf]
0.02506	-90.30900
0.02508	[-inf]
0.02510	[-inf]
0.02512	[-inf]
0.02515	[-inf]
0.02517	[-inf]
0.02519	[-inf]
0.02522	-90.30900
0.02524	[-inf]
0.02526	[-inf]
0.02528	[-inf]
0.02531	[-inf]
0.02533	[-inf]
0.02535	[-inf]
0.02537	[-inf]
0.02540	[-inf]
0.02542	[-inf]
0.02544	-90.30900
0.02546	[-inf]
0.02549	[-inf]
0.02551	[-inf]
0.02553	-90.30900
0.02556	[-inf]
0.02558	[-inf]
0.02560	[-inf]
0.02562	-90.30900
0.02565	[-inf]
0.02567	[-inf]
0.02569	[-inf]
0.02571	[-inf]
0.02574	[-inf]
0.02576	[-inf]
0.02578	[-inf]
0.02580	[-inf]
0.02583	[-inf]
0.02585	[-inf]
0.02587	-90.30900
0.02590	[-inf]
0.02592	-90.30900
0.02594	[-inf]
0.02596	-90.30900
0.02599	[-inf]
0.02601	[-inf]
0.02603	-90.30900
0.02605	[-inf]
0.02608	[-inf]
0.02610	[-inf]
0.02612	-90.30900
0.02615	[-inf]
0.02617	[-inf]
0.02619	[-inf]
0.02621	-90.30900
0.02624	[-inf]
0.02626	-90.30900
0.02628	-90.30900
0.02630	-90.30900
0.02633	-90.30900
0.02635	[-inf]
0.02637	[-inf]
0.02639	[-inf]
0.02642	[-inf]
0.02644	[-inf]
0.02646	-90.30900
0.02649	[-inf]
0.02651	-90.30900
0.02653	[-inf]
0.02655	[-inf]
0.02658	[-inf]
0.02660	[-inf]
0.02662	[-inf]
0.02664	[-inf]
0.02667	[-inf]
0.02669	[-inf]
0.02671	[-inf]
0.02673	[-inf]
0.02676	[-inf]
0.02678	-90.30900
0.02680	[-inf]
0.02683	[-inf]
0.02685	-90.30900
0.02687	[-inf]
0.02689	[-inf]
0.02692	[-inf]
0.02694	[-inf]
0.02696	[-inf]
0.02698	[-inf]
0.02701	[-inf]
0.02703	[-inf]
0.02705	[-inf]
0.02707	[-inf]
0.02710	-90.30900
0.02712	[-inf]
0.02714	[-inf]
0.02717	-90.30900
0.02719	[-inf]
0.02721	[-inf]
0.02723	-90.30900
0.02726	[-inf]
0.02728	[-inf]
0.02730	[-inf]
0.02732	[-inf]
0.02735	[-inf]
0.02737	[-inf]
0.02739	[-inf]
0.02741	[-inf]
0.02744	-90.30900
0.02746	[-inf]
0.02748	-90.30900
0.02751	[-inf]
0.02753	[-inf]
0.02755	[-inf]
0.02757	[-inf]
0.02760	-90.30900
0.02762	[-inf]
0.02764	[-inf]
0.02766	[-inf]
0.02769	[-inf]
0.02771	[-inf]
0.02773	-90.30900
0.02776	[-inf]
0.02778	[-inf]
0.02780	-90.30900
0.02782	[-inf]
0.02785	[-inf]
0.02787	[-inf]
0.02789	[-inf]
0.02791	[-inf]
0.02794	[-inf]
0.02796	[-inf]
0.02798	[-inf]
0.02800	[-inf]
0.02803	[-inf]
0.02805	[-inf]
0.02807	-90.30900
0.02810	-90.30900
0.02812	-90.30900
0.02814	-90.30900
0.02816	[-inf]
0.02819	[-inf]
0.02821	-90.30900
0.02823	-90.30900
0.02825	[-inf]
0.02828	[-inf]
0.02830	[-inf]
0.02832	[-inf]
0.02834	[-inf]
0.02837	[-inf]
0.02839	[-inf]
0.02841	[-inf]
0.02844	[-inf]
0.02846	[-inf]
0.02848	[-inf]
0.02850	[-inf]
0.02853	-90.30900
0.02855	[-inf]
0.02857	[-inf]
0.02859	-90.30900
0.02862	[-inf]
0.02864	-90.30900
0.02866	[-inf]
0.02868	[-inf]
0.02871	-90.30900
0.02873	[-inf]
0.02875	[-inf]
0.02878	[-inf]
0.02880	[-inf]
0.02882	-90.30900
